open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717326000000,45.612000,45.627000,45.329000,45.397000,82956.4,1717326899999,3770295.5238000,11767,33913.1,1541709.4042000,0
1717326900000,45.397000,45.450000,45.294000,45.346000,69938.0,1717327799999,3173109.7881000,9892,28554.5,1296061.6058000,0
1717327800000,45.346000,45.814000,45.249000,45.785000,122209.7,1717328699999,5569340.0245000,17159,75421.7,3436943.2041000,0
1717328700000,45.790000,46.385000,45.751000,46.334000,205470.5,1717329599999,9474455.5877000,26713,115420.4,5323290.6126000,0
1717329600000,46.326000,46.440000,46.100000,46.316000,101938.1,1717330499999,4717266.9517000,14292,52706.6,2439223.8296000,0
1717330500000,46.310000,46.360000,45.899000,46.073000,104853.2,1717331399999,4832085.0310000,12441,38901.7,1793271.3490000,0
1717331400000,46.072000,46.251000,45.929000,45.977000,50995.8,1717332299999,2347996.5931000,7839,26151.3,1204376.6309000,0
1717332300000,45.976000,46.030000,45.571000,45.781000,90818.2,1717333199999,4158576.5948000,11219,40745.8,1865911.8653000,0
1717333200000,45.781000,45.807000,45.500000,45.786000,85682.1,1717334099999,3912028.7692000,11229,43108.8,1969157.5348000,0
1717334100000,45.783000,45.918000,45.696000,45.915000,50266.1,1717334999999,2302730.9890000,7385,29064.4,1331637.0627000,0
1717335000000,45.914000,45.950000,45.663000,45.836000,45227.8,1717335899999,2071716.3853000,6905,18515.6,848311.6868000,0
1717335900000,45.834000,46.089000,45.829000,46.008000,53589.0,1717336799999,2464710.6701000,9142,30982.3,1424931.1611000,0
1717336800000,46.008000,46.183000,45.940000,46.148000,67866.3,1717337699999,3126833.2590000,8169,42578.7,1962035.8220000,0
1717337700000,46.148000,46.274000,46.078000,46.189000,63768.0,1717338599999,2944623.6330000,9143,32529.9,1502168.7863000,0
1717338600000,46.190000,46.321000,45.736000,45.742000,100869.7,1717339499999,4643478.0187000,13842,42387.8,1951510.1858000,0
1717339500000,45.745000,45.931000,45.628000,45.812000,89396.7,1717340399999,4091269.0890000,10955,34755.4,1591466.9975000,0
1717340400000,45.814000,45.971000,45.750000,45.885000,44693.4,1717341299999,2049120.2959000,7627,22970.6,1053453.9274000,0
1717341300000,45.885000,45.934000,45.661000,45.766000,44062.0,1717342199999,2017021.4189000,6803,25280.7,1157036.4394000,0
1717342200000,45.765000,45.812000,45.630000,45.701000,39399.2,1717343099999,1801732.9260000,6107,19741.7,902801.1028000,0
1717343100000,45.701000,45.810000,45.524000,45.746000,106475.9,1717343999999,4864431.2033000,11140,60190.9,2750638.0465000,0
1717344000000,45.747000,45.958000,45.609000,45.637000,74468.5,1717344899999,3408047.6374000,10255,36360.2,1664152.9312000,0
1717344900000,45.641000,45.752000,45.516000,45.607000,54523.0,1717345799999,2488068.2994000,7824,24237.7,1106270.5904000,0
1717345800000,45.606000,46.068000,45.601000,45.815000,68275.3,1717346699999,3133720.0712000,10215,35167.2,1613878.8381000,0
1717346700000,45.812000,46.012000,45.682000,45.705000,46277.8,1717347599999,2121855.1454000,7628,20403.4,935821.8003000,0
1717347600000,45.705000,45.737000,45.500000,45.704000,73579.6,1717348499999,3356770.8721000,11526,36207.6,1652110.9847000,0
1717348500000,45.702000,45.751000,44.609000,45.238000,344656.0,1717349399999,15532173.7872000,33252,117055.8,5277623.3904000,0
1717349400000,45.236000,45.363000,44.930000,45.315000,74334.7,1717350299999,3357381.1987000,11426,39145.1,1768630.2582000,0
1717350300000,45.315000,45.458000,44.879000,44.906000,79596.3,1717351199999,3592359.4592000,13912,30719.2,1386198.7891000,0
1717351200000,44.906000,44.958000,44.000000,44.736000,397407.6,1717352099999,17675785.0312000,45692,164876.5,7342444.6063000,0
1717352100000,44.735000,45.273000,44.717000,45.023000,106260.8,1717352999999,4785849.4971000,15320,56325.1,2536364.8620000,0
1717353000000,45.023000,45.286000,44.987000,45.186000,55526.4,1717353899999,2506506.6010000,9528,27731.0,1251774.8460000,0
1717353900000,45.184000,45.215000,45.055000,45.178000,36087.9,1717354799999,1629038.7432000,5649,19355.5,873821.4686000,0
1717354800000,45.177000,45.248000,44.793000,44.956000,59922.9,1717355699999,2695935.9862000,10317,27293.5,1228254.8087000,0
1717355700000,44.957000,45.029000,44.767000,44.991000,73721.0,1717356599999,3311454.6355000,11880,37618.4,1690104.3889000,0
1717356600000,44.990000,45.096000,44.940000,45.000000,24695.9,1717357499999,1111592.3041000,5677,15299.5,688696.7656000,0
1717357500000,45.000000,45.049000,44.935000,44.965000,24173.2,1717358399999,1087841.9502000,4715,12377.2,557015.4123000,0
1717358400000,44.965000,45.030000,44.823000,44.888000,41899.0,1717359299999,1882133.3915000,7246,20707.9,930292.4717000,0
1717359300000,44.889000,44.903000,44.590000,44.834000,45783.4,1717360199999,2048425.5254000,8512,22185.8,993017.1550000,0
1717360200000,44.834000,45.097000,44.810000,45.076000,38051.1,1717361099999,1711700.9792000,6930,26926.6,1211261.2330000,0
1717361100000,45.075000,45.092000,44.965000,45.059000,28717.1,1717361999999,1292958.1906000,4619,14958.5,673556.5398000,0
1717362000000,45.059000,45.062000,44.826000,44.907000,42060.4,1717362899999,1890367.5179000,6952,20478.5,920291.2388000,0
1717362900000,44.908000,45.047000,44.874000,44.992000,28677.6,1717363799999,1290109.2753000,5463,17892.0,804903.0201000,0
1717363800000,44.993000,45.052000,44.819000,45.037000,39652.1,1717364699999,1781685.1257000,6474,19514.6,877186.6864000,0
1717364700000,45.042000,45.125000,44.926000,44.930000,39703.0,1717365599999,1787690.1508000,6381,18591.1,837349.9964000,0
1717365600000,44.930000,45.041000,44.898000,45.036000,34272.0,1717366499999,1541260.6100000,6589,18856.0,847954.9959000,0
1717366500000,45.036000,45.102000,44.986000,45.011000,34420.3,1717367399999,1550421.8808000,6041,15205.8,684925.5663000,0
1717367400000,45.012000,45.046000,44.904000,44.943000,26064.5,1717368299999,1172154.6325000,5303,13271.1,596799.4191000,0
1717368300000,44.938000,44.954000,44.708000,44.836000,40260.7,1717369199999,1804095.3768000,6224,16595.1,743864.2320000,0
1717369200000,44.836000,45.003000,44.736000,44.934000,49530.1,1717370099999,2221759.9391000,7326,30185.5,1354418.8544000,0
1717370100000,44.937000,44.958000,44.815000,44.922000,20346.0,1717370999999,913234.6450000,4555,10600.8,475840.1657000,0
1717371000000,44.922000,45.176000,44.917000,45.175000,49192.1,1717371899999,2217010.4310000,6680,35443.6,1597526.0871000,0
1717371900000,45.174000,45.206000,45.002000,45.010000,29163.4,1717372799999,1315245.8986000,4433,14308.2,645315.6179000,0
1717372800000,45.009000,45.017000,44.611000,44.859000,89454.0,1717373699999,4004169.8761000,14456,33893.5,1517877.9176000,0
1717373700000,44.862000,44.967000,44.703000,44.732000,32072.3,1717374599999,1438314.6491000,6809,15438.8,692631.4303000,0
1717374600000,44.733000,44.772000,44.297000,44.328000,132197.0,1717375499999,5881791.0267000,16453,44864.5,1996837.4001000,0
1717375500000,44.336000,44.671000,44.155000,44.574000,72313.2,1717376399999,3213989.6501000,11768,37269.0,1657399.2386000,0
1717376400000,44.576000,44.818000,44.286000,44.534000,76141.8,1717377299999,3390025.5908000,13368,38700.3,1722615.9969000,0
1717377300000,44.534000,45.830000,44.508000,45.316000,267993.3,1717378199999,12151315.3607000,36410,166062.8,7529183.1927000,0
1717378200000,45.313000,45.556000,45.155000,45.226000,97446.9,1717379099999,4417192.7780000,15911,45308.5,2054161.0812000,0
1717379100000,45.228000,45.852000,45.192000,45.548000,123059.0,1717379999999,5613395.6823000,17251,70540.8,3217863.6992000,0
